# ,Joint Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joint Coordinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,x = flexion/extension angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###O = Origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,y= abudction/adduction angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###X = X axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,z = external/internal rotation angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###Y = Y axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###Z = Z axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,Pelvis,,,R Hip,,,L Hip,,,R Knee,,,L Knee,,,R Ankle,,,L Ankle,,,R Foot,,,L Foot,,,Head,,,Thorax,,,Neck,,,Spine,,,R Shoulder,,,L Shoulder,,,R Elbow,,,L Elbow,,,R Wrist,,,L Wrist,,,PELO,,,PELX,,,PELY,,,PELZ,,,HIPO,,,HIPX,,,HIPY,,,HIPZ,,,R KNEO,,,R KNEX,,,R KNEY,,,R KNEZ,,,L KNEO,,,L KNEX,,,L KNEY,,,L KNEZ,,,R ANKO,,,R ANKX,,,R ANKY,,,R ANKZ,,,L ANKO,,,L ANKX,,,L ANKY,,,L ANKZ,,,R FOOO,,,R FOOX,,,R FOOY,,,R FOOZ,,,L FOOO,,,L FOOX,,,L FOOY,,,L FOOZ,,,HEAO,,,HEAX,,,HEAY,,,HEAZ,,,THOO,,,THOX,,,THOY,,,THOZ,,,R CLAO,,,R CLAX,,,R CLAY,,,R CLAZ,,,L CLAO,,,L CLAX,,,L CLAY,,,L CLAZ,,,R HUMO,,,R HUMX,,,R HUMY,,,R HUMZ,,,L HUMO,,,L HUMX,,,L HUMY,,,L HUMZ,,,R RADO,,,R RADX,,,R RADY,,,R RADZ,,,L RADO,,,L RADX,,,L RADY,,,L RADZ,,,R HANO,,,R HANX,,,R HANY,,,R HANZ,,,L HANO,,,L HANX,,,L HANY,,,L HANZ
# frame num,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
0.000000000000000,-0.308494914509454,-6.121292793370006,7.571431102151712,2.914222929716658,-6.867068980446340,-18.821000709643130,-2.860204550475336,-5.345650918941786,-1.802561968633412,3.194368745140155,2.383410087509977,-19.475915501391810,-0.458486965579733,-0.386673213046393,-21.875808044141209,2.505338413934339,-7.688220113637172,26.498102319506586,4.384670154323757,0.599296994583952,-2.378738006639775,-83.890456505853024,-4.884405611210539,70.444713551245471,86.009066454676486,167.962948405945525,-72.189012014922668,0.021196729275744,5.462252836649474,-91.496085343964339,-3.756147383222924,0.730231092507329,264.867361962123368,6.093779646388498,-3.937166516660525,-3.689979861426082,-6.479705779091661,4.638276625836626,-2.893068979100172,9.425691501658870,49.133529411146128,9.611224880156811,4.602181871876923,39.905440070684136,0.748713457330922,26.115920238959372,0.000000000004042,0.000000000002530,29.194198041900126,0.000000000003527,-0.000000000004093,9.830271165266627,16.793092577315839,122.097080513736842,12.894156643274236,17.397674634384913,128.741302577961136,251.608306884765625,391.741317749023438,1032.893493652343750,251.740636241118779,392.726947206848479,1032.788500732036255,250.617115540375522,391.872328624646457,1032.874106304030192,251.602953357582379,391.847951338178291,1033.887777624562204,245.475741672080431,331.117871357441800,936.759395931467679,245.608071028433585,332.103500815266841,936.654403011160184,244.484550327690329,331.248882233064819,936.740008583154122,245.470388144897186,331.224504946596653,937.753679903686134,364.177746138959435,292.170517218541931,515.191814964069067,364.619591532327263,293.067583532750120,515.185130932904940,363.290197713708210,292.606566483769541,515.043090954142713,364.047245406418426,292.242162638545153,516.180671117712677,143.554785793535984,279.903703464387831,524.784087533205252,143.656112816727784,280.886858964311614,524.631975412252473,142.564344991030055,280.017779425398658,524.861635530283706,143.648379869750840,280.046503807836757,525.769403833084766,393.761816081477320,247.678296327222512,87.737750411980272,394.481715750114176,248.372013484667463,87.715367995599195,393.071143844159451,248.391100059994926,87.615755743473670,393.693140556762387,247.781579162254388,88.730028764204533,98.749019389867911,219.469302206443814,80.630681604845449,98.474949658714422,220.425538033512765,80.528217828342818,97.792466708268563,219.209272753565301,80.762559013679578,98.848481693232287,219.603457812608610,81.616637751712034,442.819976806640625,381.622802734375000,42.660476684570312,442.846241267669200,381.651302400767122,43.659725375889153,441.877350562159393,381.956303501963930,42.675741062474849,442.487161630751530,380.680483782515751,42.696100435983809,39.436527252197266,382.445220947265625,41.789115905761719,39.566526257915626,382.509010004671154,42.778575967950964,38.493133283871245,382.146068405826327,41.932348504971834,39.741663416947233,381.493150197213026,41.810404584818080,255.190711975097656,406.120819091796875,1721.920532226562500,255.216855825109747,407.115938877580561,1721.825384388708244,254.191053851796653,406.146809183757000,1721.917677119171458,255.190343702297952,406.216009044321709,1722.915991285144855,256.149810236564008,364.309060393398681,1459.655363929037549,256.239911285358460,365.304969769397530,1459.662169500559003,257.143586324479600,364.219605990619471,1459.588978712982907,256.084305365803516,364.321804985232234,1458.657593069929362,429.669519945242200,275.067186146942106,1453.953978131498388,430.127313305967562,275.951366190746285,1454.046988286934265,429.686216845672902,275.163233767131373,1452.958741441975690,428.780618121421469,275.524351877060212,1453.983185028180287,64.519527335697589,274.934421609523213,1463.631333396274158,64.104003248699883,275.831928264681949,1463.779054542595759,64.598828482031223,274.808380682658367,1464.620183745389340,65.425646015184384,275.357027204257690,1463.612533130737802,633.667075873457179,304.955421154148098,1256.077995412864766,633.810701386999540,303.965790049751945,1256.076585068449958,634.352479917846381,305.053865893325280,1256.799473014224077,632.953218039014928,304.850831907377653,1256.770431750491070,-129.169522182155021,316.867164398511704,1258.064407167222726,-129.323917927494932,315.880729132494650,1258.008662931836170,-128.451171352790254,316.793823335928323,1257.372602878069983,-128.491190375609051,316.720308841936401,1258.784337306702355,793.328143032506773,451.291347882520427,1084.432551302042611,793.771337279615977,450.448791871901221,1084.126482309332232,794.013547076895975,451.389792621697609,1085.154028903401922,792.750388625111896,450.761812234714000,1085.053672741406899,-272.459418974074197,485.801522109476991,1091.366623835082237,-272.925072816751197,485.012024180368712,1090.966799475226708,-271.741068144709459,485.728181046893610,1090.674819545929495,-271.942564463838380,485.192166623350204,1091.967911874857009,859.806143660300108,517.282398232364471,1051.972789444747605,859.956759786773659,517.592412324213797,1052.911515200919666,859.079756734414673,517.961204588931651,1051.865160618745449,859.135564197187250,516.616730752958460,1052.300218811958985,-324.534777976666646,551.887442893439584,1068.025268366222235,-324.619940771563734,552.158933084249725,1068.983934301081263,-325.332931853478726,551.292924861838515,1068.122729635612131,-323.938374013487987,551.130580035059666,1068.292590131721681
